0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-1.0087732872200026,1.0197264769115701,-1.1612213350719076,-0.4426276104556258,0.5247992678790311,0.8868502965214679,0.8796650590028522,-0.1612629078185356,-0.42837214117166655,-1.7496759760059668,-0.7899047121320758,-1.286025302401291,-0.6014098104521403,1.991686840971975,-0.5736307014258745,0.9593447061836862,0.39534387322476167,-1.3858969681951898,-1.1140475850183647,-1.5635270991948147,-0.6204212637387817,-0.6493199080931967,-1.5138916420600317,-1.2095034798976674,1.0203206556928668,-1.5193188742490502
-0.8015246893214472,-1.3975387032016136,-1.2152270750868461,0.3181598670207961,-2.3036983723480655,-2.0044524931656627,-1.347131912417112,0.7945738755681281,0.3619915663548093,0.3654136194816576,0.4945874218203192,1.0292978026120079,0.836498194689665,-1.703304290066462,0.3515099454934839,0.40267488665567563,-0.006226025506386035,-0.03191464150456939,0.316880276544047,-1.2865124581363407,-0.6417573088161638,-1.138928238728764,-1.4012717584549461,2.191469795134118,-1.2241092989259992,0.6197333530814807
-0.7350409329020139,-1.035421976504675,0.10761166414351522,-1.1513534145481668,0.08431484798480536,-1.234989056661855,1.2037235346186952,0.9964132610051031,-0.6424650968305932,0.8246907907472878,0.25961514689971216,-1.3600025464591847,0.12413651792085427,1.4503041781722519,-0.49534760960180785,-0.04474761597111384,-0.7756018330728457,1.1641342386239573,-0.7405571567915922,-1.293954102848962,-1.9363366063141394,-0.9378354919613449,0.7249864820189361,0.9911483445865167,-0.7327918266614288,-1.6502357784699424
-1.162564749675897,-0.1450846671138274,-0.7902686250796076,0.45436511664858475,0.5790219973006383,-1.5554580343299071,1.398064268004569,0.5068991683846399,-0.28790173139510505,-1.3400198499017144,-0.02832062521971127,0.565742312556873,-1.6332115212647218,-2.3411448694482977,0.8705624956443373,0.36972134063257484,0.35691958848670857,1.387594262465231,-0.49902927930465146,0.9506481409260215,-0.31789349848470283,-0.8490891194198389,-1.5295168559266683,-1.0829882031977347,-0.642551478337301,-1.1654105617132362
-0.35848079504824576,-2.09216162104623,0.5660434477737637,-0.8951870066820066,-1.2764466279992155,-0.5475206816164003,-1.5232826066266958,-1.0452196022205156,-1.7730199627431953,0.4626553198601729,0.8735414842447375,1.0217002947109102,0.9127333933680367,-0.45200847015182855,-0.5784752569283372,-1.9460469673747212,-1.478920914543996,-0.4534479053559125,0.8505711097804518,0.898036829171992,-0.5708582278105181,-0.5025221772858696,0.3640942050973658,-1.275627714020793,-1.0760749320862326,0.5875136189461753
-0.9936057129733744,1.0470803830183106,-1.6798444734375029,0.8527118461266671,-0.41993634711490335,0.2051670372700601,-1.2566851333643112,-1.338525248958366,0.37102859144456174,-1.722916840464379,-1.2677633983838907,0.27584732496506276,0.03905802855716525,-0.8120402317203902,0.44620708928251895,0.7950229873972255,0.10416276554184725,-1.4587888680414465,-0.4452061029125028,0.5795269543335863,0.1940253442455396,-0.5673740643478665,-1.1133522569610077,-0.7579220765512213,-1.10002135136569,1.0344353612576318
-0.9532789542579695,-1.3323403551057167,-0.19817064397360132,-0.6219084514775821,1.020711876174931,-0.910624706002919,0.3734494178684882,0.0939474386260292,-1.9641769300676841,-2.0303330437473917,0.6779774757803662,1.2712675906686508,0.22959146514336345,1.449674458806342,-1.21493157314842,0.09110590636768397,-1.313044083532007,0.3906732406168948,-1.8470367981889657,0.6273791987023845,-0.06997797505735014,-1.1052687492260167,-1.307807488744707,-0.43659227279573776,-1.0391367011133368,1.1838557743817377
-0.01967314635590938,0.7785955595884752,1.346917244151888,-0.6614481103855876,-0.7314268470930412,-0.5503860753357223,-0.9893165294253109,-0.7308219067075072,0.8902326343099887,0.10665081513847735,-0.9646874335674686,-1.0530751734784976,-0.020475125339993135,-1.4218088776970883,-0.7509788597162587,-1.649731892797514,0.8410757435073459,0.10287717125015665,1.4179636098515265,-2.242975261939283,-1.2592784143525575,-0.8314969068061746,0.4439311843442177,-0.7090097493963243,0.6882324971499669,-1.3648729181940003
-0.7817291550861585,-1.3659617814954232,-1.8056282812058175,0.5847608165960269,-1.7456541975680373,0.9527781068381632,-1.1462185379548275,1.2019061412497725,-0.4300360176233776,1.1934159726465337,-1.1434479034286698,-1.2731726558694443,-0.697820099770515,-0.42983092999280514,0.942226953387121,0.920916100438516,0.30161365030756193,-0.6398151444946282,-0.9934126238595952,0.33655404940171896,-0.5315384472072234,-0.8378176452029678,1.9033587177295548,-1.260666295769551,-1.113423709849931,-1.2167863242498829
-0.6464373180580864,1.2867210086492615,-0.1781251915672338,-1.0163247171754513,0.9240136946847322,0.8926247079675813,-0.9523503197238358,-1.608351172869669,-1.4142599327137981,0.03625415138915361,-1.8100530225223759,-0.770516370235602,-1.0746531285267726,-0.2534355237794003,-0.748437303121918,-1.7472102832287133,-1.009805793128622,-1.194644363132944,0.274426488194129,1.1736329996640573,0.45522622004715935,-0.8426008149742163,0.23233260121280286,-1.0369934191792656,-0.5559330836931542,0.9812059200458949
