0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
-0.3824932005998398,-1.157658982807717,-0.13582949037251127,-0.05020506956641066,1.011522582442945,1.6985602638038517,0.002666849445136237,0.4503686205209877,-0.5429950664064156,-0.7923911488433312,-0.7785156706318598,0.8146154570171038,-0.01214753456012524,-0.6394590727885336,0.6096995348743289,-1.3880544424121415,0.18721846776237847,-0.039338597457919906,0.3359686772283032,0.5868297032921225,0.7746612723517702,-0.05372444130584482,0.2517258819505731,-0.3506992078861016,-0.032841810578192264,0.9803362758079114,0.29771303849878616,-0.9132175943763376,-0.4095411302163799,0.7290082001062558,0.8186083632399019,-0.8688208460993214,-0.5579806725170369,0.5067055054785392,0.2976789447634374,-0.06129288056855971,0.26943023069121913,0.08802036468696199,-0.09419403274926032,-0.7358493260130947,-0.30630068678787997,-0.8498624695765481,-0.020189687089595645,0.39087800946228257,-0.30997483335663606,0.24032572886718184,0.003775405879044444,0.3155731296707911,-0.2362980233905983,0.3378766844215597,0.8184079052395473
-0.12001113171707688,0.409694131835279,-0.5605553917624228,0.1566075949025674,-0.7254715784125256,-0.0959975855627663,-0.2841575631337965,-0.6508007003019702,0.3281069464235238,0.4063394229037967,0.07473139796895666,0.33295902952128265,0.889463440774571,-0.5894158420587269,0.2700790846897454,0.5718343976174955,0.42318519928790893,0.20424901029550468,-0.936488205068012,0.4180508837926112,0.4396105899903464,0.8062845241991085,-0.09693720031287717,0.4274101034587244,0.41639079165067927,-0.5310200828862581,-0.6686870645936176,-0.22283306797518912,0.31663993701030163,0.2684419882372747,-0.3630921194035589,-0.26006357967343147,-0.05971118862490445,0.30696016999698955,0.05879052887293881,0.012575408765016373,-0.3454129430734446,-0.1579111220705543,0.7920145538444288,-0.793582142905867,-0.4061902110244622,0.062680638032976,0.08634561394576425,0.5944887261668085,-0.9741704067924968,-0.1891800479261517,0.4028589083068034,-0.1103668725137996,0.07254310253375157,0.2067695827803737,-0.5301446378330145
-0.050703949740383364,-0.28230257948950543,0.8323310256863038,-0.29311648786799294,0.522873558726728,-0.009892422500163964,0.17104163634399225,0.11112080641690679,-0.49030942575595704,-0.6578316306059174,-0.2566812776576854,-0.1181630662898128,-0.7243221882027744,0.28561163142730767,-0.10155160829639219,-0.047950874526173574,0.15462766695714217,-0.33878314312085384,0.5354230556890085,-0.41340419302133685,-0.4055325251207449,-0.19967167871773533,-0.03061791627195523,-0.8679376771822573,-0.34607886942602795,-0.03412570087889213,0.38381986111663735,0.5431117273521551,-0.14996729762048297,-0.35944206942630125,-0.14232664191698655,0.32595897443460975,0.4347995353129382,-0.32625808941687395,0.2054876522310759,0.2280003759518662,0.3474368876922638,0.5951445618047111,-0.3092772992058145,0.12128688935537825,-0.1952122666833445,0.06392905153968571,0.13531792959089553,-0.4188371820253145,0.7371994883058895,0.3138251634516273,-0.2914494824134432,-0.2369218406084438,-0.16268966853715625,-0.31015431662227766,0.3060104649525141
-0.23657177654445555,-0.7900486230792112,-0.5505090722178952,0.7216029732841843,-0.07939715915489168,0.5458276481165322,0.2835450978588834,0.4468251103763922,0.3300745187566838,0.3067299658687785,0.4516954897593008,0.2936413228286329,0.9361994025881025,-0.3757207362173877,-0.2362062047584013,-1.026402087443552,-0.2592797911558692,0.023350355752249623,-0.08350968866391703,0.4672146284618151,0.9605323498618178,-0.6637776440904264,1.3137800766958416,0.7378402090167963,0.5397338710338532,0.4468421789016401,0.5000546316620268,-0.8966310146902697,-0.2277068563265704,-0.17098523671821925,0.053730781148031904,-0.1620530691568563,-0.7594634183512561,1.263547536531186,-0.8591531750275347,0.4150810028544078,0.31295498348129763,-0.1823491360091527,0.4264332843957085,-0.06457089094799459,-0.03398657469478843,-1.0935667922761032,-0.9585671425959097,-0.3942188699902619,-0.6770995289080134,-0.32251824108986743,-0.5927995297205988,-0.6062958647854408,0.013202496653679126,0.8351572907002974,-0.34161851338539284
-0.20403804106883955,-0.39649400230101783,-0.2505655174699973,-0.845679154545065,0.8697159164912485,0.061597761628206696,0.10229188383811959,1.0631288354457569,0.16052025526293517,0.4990179138992665,-0.15423234695320623,0.021812905320918955,-0.45459929054584175,0.3561982465782099,-0.3669652534229859,-0.9720230394136052,-1.1968858433271037,0.2054417612562916,0.6388270846836276,0.1253581965343005,0.06536937782159115,-0.502181182729925,0.47256948217446115,0.17846839933606257,0.3588686353816141,0.5325666406075883,0.36402705830975407,-0.7196991583409853,-0.6179038784334244,-0.09015568925845333,1.1759824247092505,-0.3295032675978327,-0.61789693747323,-0.7412612794828118,0.5857317795999379,-0.6138620815939521,-0.32100965247146146,-0.8644039102710456,-0.5490969398680606,0.4187239021649952,0.5696393707413053,0.26332071232564785,0.6524588968174131,-0.21049353200921184,0.27404169254494437,-0.3008446846500833,-0.7839746011497549,0.26426006193716456,0.10689322650970867,-0.09738025323186263,1.187713195253247
0.20545178576373885,-0.22989681772921636,-0.38291441175107,1.222996814461806,-0.23895473325717695,-0.00725671626874782,-0.4728500794952558,-0.03199459726828023,1.0032887535252777,-0.02520379987900127,0.44302963495204856,0.13358981077235074,0.4912148676762909,-0.5996596909660683,-0.4549543290454926,-0.2628980166536871,0.4870084276984764,-0.2054269990850509,-0.02928100780976465,0.15748206253855565,0.4337097939051288,-0.7196487386091982,1.0511666194717368,0.36780847952958984,-0.07310441396999402,0.48694253969769075,0.42643668637607846,-0.3029649859896111,0.21974043965387055,-0.0939632531533237,-0.85748502483146,0.5384120351373064,-0.6812010713162188,0.9663053299912165,-1.107469715702413,0.23805916324666707,-0.0668054640894088,0.06042010190654441,0.931181042333489,0.29261358691707845,-0.003239356462375632,-0.9120110474320117,-0.9154112780206161,-0.6355524016352169,-0.5641330163873973,0.05046088061321562,-0.7825138469153538,-0.7459544273555658,-0.43354268055025197,0.9929919993287509,-1.0004802738738976
0.2062870844616499,0.4801063008466009,0.23348403226806297,0.9123309423961381,-0.248316021689192,-0.8815043475530755,-0.804096976343598,-0.5690704182146029,0.49515449661746036,-0.12423675472313182,0.6697114767692317,-0.4347989904855364,-0.3110751478288779,0.013220177550327986,-0.8660989396611688,0.6796480168622069,0.006299898915538732,-0.5607258917133671,0.3128026397802439,0.30846814491880864,-0.148335111288485,-0.7454900226331377,0.6168014603129516,0.009176741354181346,-0.26953192794724945,-0.4535387930478191,-0.09692548274290436,1.1256652126151836,0.4224882981796494,-0.4861522128940009,-0.555512828255267,0.8798869617514938,0.1813206014065818,0.14567237420107018,-0.7718091203283679,0.28363317567321134,-0.48944680611556424,0.060780043788580686,0.4417734501987607,0.39135546438187785,0.4254105533588898,0.12160456954400335,-0.36785203657565946,-0.8336450597465345,0.2621790396438526,-0.1960873013415741,-0.5884995294412253,-0.07612156809146253,0.22203870047562593,0.24895714711327402,-0.2970143334183127
0.09811898777398982,-0.21265718305290093,0.6868521242297561,0.5404133314858104,0.5501070250912379,0.7832134105527898,-0.5173627166523533,-0.08169875510862411,-0.5387685148440795,-0.9797424817689988,-0.9814513428462421,0.48512602293264473,-0.6471908685330738,-0.499899866424756,0.2174830677908,-0.09383031145355845,0.5936583374805635,-0.7699374983434628,-0.01051637906052771,-0.1542217094960859,-0.07612165511128802,-0.29562491358438236,-0.3817682473381731,-0.828511371660575,-0.956034538416442,0.5737838849248923,-0.05500930489650445,0.6254622665775681,0.36891009979443073,0.4007558475033996,0.1683436444483166,0.17121655829723278,0.6003614013522153,-0.42562652787046507,0.33896679534184976,0.0338843118274373,-0.13915245627127334,0.8041104092591654,0.357978652106621,-0.2415784794965815,-0.30535581702670017,0.027494033237245367,-0.029897352152354794,-0.2535271858387107,0.2727968009801627,0.5486650878179251,0.025537729316730852,0.5209957417612812,-0.1286382588420903,-0.2965547758406297,0.007477105075595267
0.0019413287777174004,0.769376817444572,0.118396589801823,-0.1247468755210428,-0.31346456421866437,-0.6741835499795484,-0.6511690991255676,-0.868938013089825,-0.21675242496099453,0.5516833245253728,0.5015316530565886,-0.5691304136336627,-0.098156855063864,0.12464571579195778,-0.07218696978080649,1.0263145080145788,-0.291880679409743,-0.10472202270998618,-0.6309987906899233,0.43755406964787447,-0.05268697170157114,0.7311088913238474,-0.5376834118190802,-0.06699745935436253,0.05759601951297433,-0.9923077992281206,-1.3516299905882525,1.2439888950597306,0.1753414015722543,-0.3888527531187213,0.03828974351380791,-0.02626109197851104,0.5308090073320266,0.07592414361846371,0.17239277044597973,-0.8401617442292069,-0.9138566821737872,-0.33383207364067097,0.5052604703129605,-0.1357816894015742,0.3054259174765748,0.8309007665848308,0.8931469055750859,0.6770351367379714,-0.21912644616875349,-0.45810810123063533,0.4688822935739811,0.7459779539989657,0.5490878420434067,-0.48782704395244597,0.2826019177001967
0.19584493196359995,0.9710034658343727,-0.033391619706660346,0.2294708423039387,-1.2807470187911723,-1.044138579663115,0.28345848555805103,-0.28920618076439447,0.27465598037119965,0.4551748712992913,0.3619859104456619,-0.3147285139987274,0.4041682336474964,0.27177209233824384,0.09811354057165692,0.9746504505196603,0.594670351465366,0.17242777490973016,-0.5964495806658949,-0.6181495051598531,-0.3642216012164867,0.2597188849671829,-0.39663591963986633,0.15357876077654675,0.3655931370545745,-0.414920994312948,-0.020691203802650673,0.06660793545406596,0.23243212527052504,-0.39968182176929007,-1.3431826531237863,0.3542616946971101,0.269782728767049,-0.13992985045980114,-0.7194228186524981,0.9088889068609615,0.5776585964012154,0.38623183520429766,0.051812992466758336,0.5465031782825975,0.028099643309472986,0.10333324763691386,-0.6361680593452007,-0.24824040567391537,-0.13336178927171408,-0.10217337061215581,0.5167078222608473,-0.6665228616020151,-0.32660550514013464,0.16220082193175075,-1.1671056704285556
